film_info,q_actor,q_director,q_genres,q_country,q_plot
"
    Tên phim : Vampires
    Thể loại : Vampires
    Diễn viên : ['James Woods', 'Daniel Baldwin', 'Sheryl Lee', 'Thomas Ian Griffith', 'Maximilian Schell']
    Đạo diễn : ['John Carpenter']
    Quốc gia : ['Nhật Bản', 'Hoa Kỳ']
    Mô tả : Sau một cuộc tấn công đã giết chết toàn bộ đội của anh ta, một sát thủ ma cà rồng khát máu phải thu thập một thi hài tôn giáo cổ xưa mà nếu nó được sở hữu bởi các ma cà rồng, sẽ cho phép họ đi dưới ánh sáng mặt trời.
    ","Cái nào trong số các diễn viên sau đã tham gia vào bộ phim ""Vampires""? ['Daniel Baldwin', 'James Woods', 'Sheryl Lee']","Câu hỏi: Đạo diễn nào đã chỉ đạo sản xuất bộ phim ""Vampires""?","Bộ phim ""Vampires"" thuộc thể loại gì?","Bộ phim ""Vampires"" được quay ở hai quốc gia nào?","Câu hỏi: Trong bộ phim ""Vampires"", một ma cà rồng có khả năng đi dưới ánh sáng mặt trời vì sở hữu một thi hài tôn giáo cổ xưa nào đó?"
"
    Tên phim : Prisoner of the Mountains
    Thể loại : Prisoner of the Mountains
    Diễn viên : ['Oleg Menshikov', 'Sergey Bodrov', 'Jemal Sikharulidze', 'Susanna Mekhraliyeva', 'Aleksandr Bureyev']
    Đạo diễn : ['Sergei Bodrov']
    Quốc gia : ['Nga', 'Kazakhstan']
    Mô tả : Hai binh sĩ Nga, một người có kinh nghiệm chiến đấu và người kia chỉ mới vừa bắt đầu phục vụ, bị bắt làm tù binh bởi một cha Muslim lo lắng từ một ngôi làng xa xôi hy vọng sẽ trao đổi họ để lấy lại con trai mình.
    ","Câu hỏi: ""Ai là diễn viên trong bộ phim Prisoner of the Mountains?""","Đạo diễn nào đã thực hiện bộ phim ""Nạn nhân của những ngọn núi""?",Câu hỏi: Prisoner of the Mountains là một bộ phim thuộc thể loại gì?,"Bộ phim ""Tù nhân núi"" được sản xuất bởi nước nào?","""Trong Prisoner of the Mountains, người ta đã miêu tả một kịch bản diễn ra như thế nào ở một ngôi làng xa xôi?"""
"
    Tên phim : Pleasantville
    Thể loại : Pleasantville
    Diễn viên : ['William H. Macy', 'Joan Allen', 'Natalie Ramsey', 'Kevin Connors', 'Jeff Daniels']
    Đạo diễn : ['Gary Ross']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Hai anh em nhỏ tuổi sống vào những năm 90 bị đưa đến một sitcom của thập niên 50 và ảnh hưởng của họ bắt đầu thay đổi thế giới đó.
    ","Câu hỏi: Diễn viên nào trong bộ phim ""Pleasantville"" đã đóng vai một người cha nghiêm khắc nhưng có trái tim vàng?","Tên đạo diễn nào thực hiện bộ phim ""Pleasantville""?","""Pleasantville thuộc thể loại phim nào?""","Bộ phim ""Pleasantville"" được sản xuất ở quốc gia nào?","Câu hỏi: Trong bộ phim ""Pleasantville"", hai anh em nhỏ tuổi bị đưa đến một thế giới nào?"
"
    Tên phim : Mars Attacks!
    Thể loại : Mars Attacks!
    Diễn viên : ['Jack Nicholson', 'Glenn Close', 'Annette Bening', 'Pierce Brosnan', 'Danny DeVito']
    Đạo diễn : ['Tim Burton']
    Quốc gia : ['Hoa Kỳ', 'Nhật Bản', 'Vương quốc Anh']
    Mô tả : Trái đất bị xâm lược bởi các hành tinh từ Mars với những vũ khí không thể đánh bại và một ý thức hài hước tàn nhẫn.
    ","Ai trong số các diễn viên Jack Nicholson, Glenn Close và Annette Bening đã đóng vai chính trong bộ phim Mars Attacks!?","Ai là đạo diễn của bộ phim ""Mars Attacks!""?","Tên của bộ phim ""Mars Attacks!"" thuộc thể loại gì?","Câu hỏi: ""Mars Attacks!"" được sản xuất bởi những quốc gia nào?","Tên của bộ phim ""Mars Attacks!"" là gì khi nó bị xâm lược bởi các hành tinh từ Mars và vũ khí của chúng rất mạnh?"
"
    Tên phim : Men with Guns
    Thể loại : Men with Guns
    Diễn viên : ['Federico Luppi', 'Damián Delgado', 'Dan Rivera González', 'Tania Cruz', 'Damián Alcázar']
    Đạo diễn : ['John Sayles']
    Quốc gia : ['Hoa Kỳ', 'Mexico']
    Mô tả : Bác sĩ Humberto Fuentes là một bác sĩ giàu có vừa mất vợ. Mặc dù các con trai ông đã khuyên nhủ nhưng ông vẫn quyết định đi một chuyến du lịch để gặp gỡ cựu học sinh của mình hiện đang làm việc trong những làng nghèo khổ. Chuyến hành trình của ông sớm trở thành một nhiệm vụ khi ông nhận ra rằng một trong những học trò cũ bị quân đội giết chết.
    ","Cái nào là bác sĩ mà đã mất vợ và còn có nhiều mối quan hệ phức tạp khác trong ""Men with Guns""?","Đạo diễn nào đã chịu trách nhiệm thực hiện công việc sáng tạo cho bộ phim ""Men with Guns""?","Bộ phim ""Men with Guns"" thuộc thể loại nào?","Câu hỏi: ""Bộ phim Men with Guns được quay ở quốc gia nào?""","Đại sứ các vị anh hùng: ""Ông Fuentes gặp gỡ một cựu học trò nào bị quân đội giết chết trong chuyến đi của mình?"""
"
    Tên phim : The Relic
    Thể loại : The Relic
    Diễn viên : ['Penelope Ann Miller', 'Tom Sizemore', 'Linda Hunt', 'James Whitmore', 'Clayton Rohner']
    Đạo diễn : ['Peter Hyams']
    Quốc gia : ['Vương quốc Anh', 'Đức', 'Nhật Bản', 'Hoa Kỳ']
    Mô tả : Một điệp viên homicides và một nhà nhân học cố gắng tiêu diệt một vị thần Nam Mỹ giống ếch có dạng rắn lưng trên, đang gây ra thảm họa ăn người ở một bảo tàng ở Chicago.
    ","""Trong bộ phim 'The Relic', ai là nữ diễn viên chính cùng Tom Sizemore trong vai trò điệp viên homicides?""","Ai là đạo diễn đứng sau bộ phim ""The Relic""?","Thể loại của bộ phim ""The Relic"" là gì?","Bộ phim ""The Relic"" được sản xuất ở quốc gia nào?","Phim ""The Relic"" kể về trường hợp như thế nào ở một bảo tàng ở Chicago?"
"
    Tên phim : Andre
    Thể loại : Andre
    Diễn viên : ['Tina Majorino', 'Chelsea Field', 'Shane Thomas Meier', 'Aidan Pendleton', 'Shirley Broderick']
    Đạo diễn : ['George Miller']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Câu chuyện thật về cách một chú hải li tên là André đã kết bạn với một cô bé nhỏ tên Tôni và gia đình cô vào năm 1962.
    ","Ai trong số các diễn viên sau đã tham gia vào bộ phim ""Andre"" ? 
['Tina Majorino', 'Chelsea Field', 'Shane Thomas Meier', 'Aidan Pendleton', 'Shirley Broderick']","""Đạo diễn nào đứng sau dự án sản xuất phim 'Andre'?""","Bộ phim ""Andre"" thuộc thể loại nào?","Bộ phim ""Andre"" được quay ở quốc gia nào?","Đó là câu chuyện thật về cách một chú hải li tên là André đã kết bạn với ai và gia đình cô vào năm 1962 trong bộ phim ""Andre""?"
"
    Tên phim : Beloved
    Thể loại : Beloved
    Diễn viên : ['Yada Beener', 'Emil Pinnock', 'Calen Johnson', 'Oprah Winfrey', 'Beah Richards']
    Đạo diễn : ['Jonathan Demme']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Một nô lệ được đến thăm bởi tinh thần của một phụ nữ trẻ bí ẩn.
    ","""Có ai trong số các diễn viên nổi bật của Beloved từng nhận giải Oscar?""","Tên người đạo diễn nào đứng sau dự án điện ảnh ""Beloved""?","Câu hỏi: ""Bộ phim 'Beloved' thuộc thể loại nào?""","Bộ phim ""Beloved"" được quay ở nước nào?","Câu hỏi: Trong bộ phim ""Beloved"", nô lệ được đến thăm bởi tinh thần của một phụ nữ trẻ bí ẩn, ai là người này?"
"
    Tên phim : Quatermass 2
    Thể loại : Quatermass 2
    Diễn viên : ['Brian Donlevy', 'John Longden', 'Sidney James', 'Bryan Forbes', 'William Franklyn']
    Đạo diễn : ['Val Guest']
    Quốc gia : ['Vương quốc Anh']
    Mô tả : Giáo sư Quatermass, đang cố gắng tập hợp sự ủng hộ cho dự án định cư trên Mặt Trăng của mình, đã bị thu hút bởi những dấu vết bí ẩn đã xuất hiện.
    ","Câu hỏi: ""Quatermass 2"" có bao gồm Bryan Forbes trong dàn diễn viên chính của mình?","Đạo diễn của bộ phim ""Quatermass 2"" là ai?","Câu hỏi: ""Thể loại chính của bộ phim 'Quatermass 2' là gì?""",Quatermass 2 là bộ phim thuộc thể loại gì được thực hiện ở đâu?,"Giáo sư Quatermass đã bị thu hút bởi những dấu vết bí ẩn nào khi đang cố gắng tập hợp sự ủng hộ cho dự án định cư trên Mặt Trăng của mình trong bộ phim ""Quatermass 2""?"
"
    Tên phim : Traveller
    Thể loại : Traveller
    Diễn viên : ['Bill Paxton', 'Mark Wahlberg', 'Julianna Margulies', 'James Gammon', 'Luke Askew']
    Đạo diễn : ['Jack N. Green']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Một người đàn ông tham gia vào một nhóm lừa đảo du mục ở vùng nông thôn Bắc Carolina.
    ","Đội ngũ diễn viên tham gia vào bộ phim ""Traveller"" bao gồm những người nào?","Đạo diễn nào chịu trách nhiệm làm đạo diễn cho bộ phim ""Traveller""?",Traveller là một bộ phim thuộc thể loại nào?,"Tên phim ""Traveller"" được thực hiện ở quốc gia nào?",Truyện Traveller nói về chuyến phiêu lưu thú vị và đầy bất ngờ của một người đàn ông tham gia nhóm lừa đảo du mục ở vùng nông thôn Bắc Carolina như thế nào?
"
    Tên phim : Body Shots
    Thể loại : Body Shots
    Diễn viên : ['Joe Basile', 'Scott Burkholder', 'Liz Coke', 'Allison Dunbar', 'Sean Patrick Flanery']
    Đạo diễn : ['Michael Cristofer']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Một câu chuyện về nghi thức giao phối bí ẩn nhưng cần thiết giữa nam và nữ ngày nay và tất cả những gì họ nghĩ về tình dục mà sợ nói ra.
    ","""Đạo diễn Michael Cristofer đã chọn các diễn viên như Joe Basile và Sean Patrick Flanery để tham gia bộ phim Body Shots: Họ có năng lượng gì đặc biệt?""",Đạo diễn của phim Body Shots là ai?,"""Thể loại của bộ phim 'Body Shots' là gì?""",Bộ phim Body Shots lấy bối cảnh ở nước nào?,"Bộ phim ""Body Shots"" khám phá ra những gì về ý nghĩa và nhu cầu của giao tiếp tình dục giữa nam và nữ trong xã hội hiện đại?"
"
    Tên phim : Shanghai Triad
    Thể loại : Shanghai Triad
    Diễn viên : ['Gong Li', 'Baotian Li', 'Xiaoxiao Wang', 'Xuejian Li', 'Chun Sun']
    Đạo diễn : ['Yimou Zhang']
    Quốc gia : ['Pháp', 'Trung Quốc']
    Mô tả : Một cậu bé ở nông thôn có mối quan hệ với một gia đình tội phạm tại Thượng Hải liên kết anh ta vào thời kỳ Thượng Hải của những năm 1930 để trở thành người hầu cho cô bạn gái của thủ lĩnh băng đảng này.
    ","Đoán xem người phụ nữ chủ yếu của gia đình tội phạm trong bộ phim ""Shanghai Triad"" có được biết đến là ai?","Đạo diễn nào đã từng tham gia vào quá trình sản xuất của bộ phim ""Shanghai Triad""?","Câu hỏi: ""Shanghai Triad thuộc thể loại gì?""","Bộ phim ""Shanghai Triad"" được thực hiện ở quốc gia nào?","Truyện phim ""Shanghai Triad"" xoay quanh câu chuyện của một cậu bé được mời tham gia vào thời kỳ Thượng Hải những năm 1930 với vai trò người hầu cho ai?"
"
    Tên phim : Poetic Justice
    Thể loại : Poetic Justice
    Diễn viên : ['Khandi Alexander', 'Maya Angelou', 'Ché J. Avery', 'Lloyd Avery II', 'Kimberly Brooks']
    Đạo diễn : ['John Singleton']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Nữ stylist đang khóc than Justice đi xe bưu điện từ Nam Trung tâm Los Angeles đến Oakland cùng bạn thân và nhân viên bưu điện hung hăng.
    ","Tên nào trong các diễn viên sau đã tham gia đóng vai nữ stylist trong bộ phim Poetic Justice?

['Khandi Alexander', 'Maya Angelou', 'Ché J. Avery', 'Lloyd Avery II', 'Kimberly Brooks']","Đạo diễn nào đã chỉ đạo bộ phim ""Poetic Justice""?","Bộ phim ""Poetic Justice"" thuộc thể loại nào?","Bộ phim ""Poetic Justice"" được sản xuất ở quốc gia nào?","Bộ phim ""Poetic Justice"" kể về nhân vật nào đang khóc than Justice?"
"
    Tên phim : Thinner
    Thể loại : Thinner
    Diễn viên : ['Robert John Burke', 'Lucinda Jenney', 'Bethany Joy Lenz', 'Time Winters', 'Howard Erskine']
    Đạo diễn : ['Tom Holland']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Một luật sư béo phì bị một người gypsy nguyền rủa phải giảm cân nhanh và không kiểm soát được.
    ","Câu hỏi: Diễn viên Robert John Burke đã tham gia vai gì trong bộ phim ""Thinner""?","Đạo diễn của phim ""Thinner"" là ai?","Câu hỏi: ""Thiner"" là phim thuộc thể loại nào?","Bộ phim ""Thinner"" được quay ở quốc gia nào?","Thưa ông/ bà giáo, ông/bà có thể cho tôi biết lý do tại sao luật sư bị gypsy nguyền rủa trong bộ phim Thinner lại phải giảm cân nhanh và không kiểm soát được?"
"
    Tên phim : Down to You
    Thể loại : Down to You
    Diễn viên : ['Freddie Prinze Jr.', 'Julia Stiles', 'Selma Blair', 'Shawn Hatosy', 'Zak Orth']
    Đạo diễn : ['Kris Isacsson']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Học sinh đại học Al và Imogen gặp gỡ và rơi vào tình yêu nhưng lo sợ về cam kết khiến họ đi theo con đường riêng biệt nhau.
    ","Bạn có thể trả lời câu hỏi nào sau đây?

Câu hỏi: Freddie Prinze Jr. đã từng đóng vai trò gì trong bộ phim ""Down to You""?","Ai là đạo diễn đứng sau bộ phim ""Down to You""?","Câu hỏi: ""Down to You thuộc thể loại điện ảnh nào?""","Câu hỏi: Bộ phim ""Down to You"" được sản xuất tại quốc gia nào?","Tên phim Down to You xoay quanh việc hai học sinh đại học là Al và Imogen gặp gỡ nhau và rơi vào tình yêu. Nhưng họ lại lo sợ về cam kết khiến họ đi theo con đường riêng biệt nhau, có đúng không?"
"
    Tên phim : Nénette and Boni
    Thể loại : Nénette and Boni
    Diễn viên : ['Grégoire Colin', 'Alice Houri', 'Jacques Nolot', 'Valeria Bruni Tedeschi', 'Vincent Gallo']
    Đạo diễn : ['Claire Denis']
    Quốc gia : ['Pháp']
    Mô tả : Một anh em ruột đã đoàn tụ sau thời gian xa cách. Nhưng chị gái đang mang thai, điều này có thể đưa hai người em lại gần nhau hay làm họ xa cách hơn.
    ","Trong phim ""Nénette and Boni"", Grégoire Colin và Alice Houri đã đóng vai các nhân vật nào?","Câu hỏi: Đạo diễn của bộ phim ""Nénette và Boni"" có thể được mô tả như thế nào?","Câu hỏi: Bộ phim ""Nénette and Boni"" thuộc thể loại gì?",Câu hỏi: Bộ phim Nénette and Boni được sản xuất ở nước nào?,"Câu hỏi: ""Nénette và Boni là bộ phim đã làm nổi bật vấn đề gì liên quan đến sự đoàn tụ của một anh em ruột?"""
"
    Tên phim : Serial Mom
    Thể loại : Serial Mom
    Diễn viên : ['Kathleen Turner', 'Sam Waterston', 'Ricki Lake', 'Matthew Lillard', 'Scott Morgan']
    Đạo diễn : ['John Waters']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Cô ấy là một người mẹ Mỹ hoàn hảo: một bà nội trợ giỏi và có tài, một phụ nữ tận tâm tái chế, và một người đàn bà sẽ thực sự giết để giữ cho con cái mình hạnh phúc.
    ","Ai trong số các diễn viên Kathleen Turner, Sam Waterston, Ricki Lake, Matthew Lillard và Scott Morgan đóng vai chính trong bộ phim Serial Mom?",Ai là đạo diễn của bộ phim Serial Mom?,Truyện gì cũng có thể xảy ra với gia đình trong bộ phim Serial Mom?,"Bộ phim ""Serial Mom"" được sản xuất ở quốc gia nào?",Cô ấy là gì trong Serial Mom?
